1850.02.02_TheTimes_0002	0.040303
1850.02.02_TheTimes_0010	0.017183
1850.02.04_TheTimes_0004	0.066755
1850.02.04_TheTimes_0008	0.095440
1850.02.04_TheTimes_0009	0.023876
1850.02.04_TheTimes_0011	0.019649
1850.02.05_TheTimes_0002	0.027334
1850.02.05_TheTimes_0003	0.046076
1850.02.05_TheTimes_0006	0.059094
1850.02.05_TheTimes_0007	0.054866
1850.02.05_TheTimes_0008	0.054142
1850.02.05_TheTimes_0009	0.027062
1850.02.06_TheTimes_0002	0.018821
1850.02.06_TheTimes_0005	0.082481
1850.02.06_TheTimes_0006	0.107421
1850.02.06_TheTimes_0010	0.021251
1850.02.07_TheTimes_0003	0.052626
1850.02.07_TheTimes_0008	0.351296
1850.02.08_TheTimes_0002	0.089835
1850.02.08_TheTimes_0004	0.038982
1850.02.08_TheTimes_0005	0.089626
1850.02.08_TheTimes_0008	0.195827
1850.02.08_TheTimes_0012	0.018871
1850.02.09_TheTimes_0006	0.229008
1850.02.09_TheTimes_0009	0.043169
1850.02.09_TheTimes_0011	0.021786
1850.02.09_TheTimes_0012	0.028191
1850.02.11_TheTimes_0002	0.028267
1850.02.11_TheTimes_0003	0.080966
1850.02.11_TheTimes_0007	0.129583
1850.02.12_TheTimes_0001	0.036208
1850.02.12_TheTimes_0002	0.034758
1850.02.12_TheTimes_0008	0.090964
1850.02.12_TheTimes_0009	0.043170
1850.02.12_TheTimes_0012	0.020357
1850.02.13_TheTimes_0001	0.034212
1850.02.13_TheTimes_0008	0.080720
1850.02.14_TheTimes_0006	0.033736
1850.02.15_TheTimes_0002	0.017437
1850.02.15_TheTimes_0004	0.027587
1850.02.16_TheTimes_0005	0.066769
1850.02.16_TheTimes_0008	0.108273
1850.02.16_TheTimes_0012	0.025620
1850.02.18_TheTimes_0005	0.041872
1850.02.18_TheTimes_0008	0.080540
1850.02.19_TheTimes_0002	0.041255
1850.02.19_TheTimes_0006	0.034007
1850.02.20_TheTimes_0001	0.038878
1850.02.20_TheTimes_0002	0.037250
1850.02.20_TheTimes_0006	0.102257
1850.02.20_TheTimes_0008	0.148391
1850.02.20_TheTimes_0009	0.022078
1850.02.21_TheTimes_0001	0.023139
1850.02.21_TheTimes_0005	0.158206
1850.02.21_TheTimes_0009	0.020697
1850.02.22_TheTimes_0002	0.062987
1850.02.22_TheTimes_0006	0.051834
1850.02.22_TheTimes_0012	0.021511
1850.02.23_TheTimes_0005	0.110388
1850.02.23_TheTimes_0006	0.046465
1850.02.23_TheTimes_0008	0.085486
1850.02.23_TheTimes_0009	0.034178
1850.02.23_TheTimes_0011	0.020477
1850.02.25_TheTimes_0001	0.019638
1850.02.25_TheTimes_0003	0.053660
1850.02.25_TheTimes_0005	0.050849
1850.02.25_TheTimes_0006	0.061018
1850.02.25_TheTimes_0007	0.028780
1850.02.25_TheTimes_0008	0.053252
1850.02.25_TheTimes_0010	0.057002
1850.02.25_TheTimes_0011	0.029568
1850.02.26_TheTimes_0002	0.026248
1850.02.26_TheTimes_0008	0.070793
1850.02.26_TheTimes_0009	0.034836
1850.02.26_TheTimes_0012	0.031207
1850.02.27_TheTimes_0002	0.034300
1850.02.27_TheTimes_0005	0.055651
1850.02.27_TheTimes_0006	0.027215
1850.02.27_TheTimes_0009	0.021231
1850.02.28_TheTimes_0010	0.022611
