1803.02.03_Trewman'sExeterFlyingPost	28291.000000	28291.000000	1.000000
1803.02.03_Trewman'sExeterFlyingPost	28291.000000	28291.000000	1.000000
1803.02.07_HampshireTelegraph&PortsmouthGazette	24121.000000	24121.000000	1.000000
1803.02.07_HampshireTelegraph&PortsmouthGazette	24121.000000	24121.000000	1.000000
1803.02.08_TheHullPacket	19505.000000	19505.000000	1.000000
1803.02.08_TheHullPacket	19505.000000	19505.000000	1.000000
1803.02.10_Trewman'sExeterFlyingPost	28553.000000	28553.000000	1.000000
1803.02.12_TheNewcastleCourantetc	28728.000000	28728.000000	1.000000
1803.02.14_HampshireTelegraph&PortsmouthGazette	23950.000000	23950.000000	1.000000
1803.02.15_TheHullPacket	19175.000000	19175.000000	1.000000
1803.02.16_TheMorningChronicle	21942.000000	21942.000000	1.000000
1803.02.17_Trewman'sExeterFlyingPost	28011.000000	28011.000000	1.000000
1803.02.17_Trewman'sExeterFlyingPost	28011.000000	28011.000000	1.000000
1803.02.17_Trewman'sExeterFlyingPost	28011.000000	28011.000000	1.000000
1803.02.19_TheIpswichJournal	23519.000000	23519.000000	1.000000
1803.02.24_Trewman'sExeterFlyingPost	27607.000000	27607.000000	1.000000
1803.02.24_Trewman'sExeterFlyingPost	27607.000000	27607.000000	1.000000
1803.02.26_TheIpswichJournal	24537.000000	24537.000000	1.000000
1803.02.26_TheIpswichJournal	24537.000000	24537.000000	1.000000
1803.02.28_HampshireTelegraph&PortsmouthGazette	24458.000000	24458.000000	1.000000
