1807	12	03	Trewman'sExeterFlyingPost	0003	1807	12	01	_0004	_0004
1807	12	04	MorningChronicle	0001	1807	12	01	TheTimes	0001
1807	12	05	CaledonianMercury	0002	1807	12	01	MorningChronicle	0002
1807	12	05	IpswichJournal	0001	1807	12	03	DerbyMercury	0004
1807	12	05	IpswichJournal	0002	1807	12	03	MorningChronicle	0003
1807	12	05	IpswichJournal	0004	1807	12	01	MorningChronicle	0002
1807	12	05	Jackson'sOxfordJournal	0001	1807	12	01	_0004	_0004
1807	12	05	Jackson'sOxfordJournal	0002	1807	12	03	MorningChronicle	0002
1807	12	05	Jackson'sOxfordJournal	0004	1807	12	03	CaledonianMercury	0002
1807	12	05	LeedsMercury	0002	1807	12	03	MorningChronicle	0003
1807	12	07	CaledonianMercury	0002	1807	12	04	MorningChronicle	0003
1807	12	07	HampshirePortsmouthTelegraph	0001	1807	12	05	Jackson'sOxfordJournal	0002
1807	12	07	HampshirePortsmouthTelegraph	0002	1807	12	04	TheTimes	0002
1807	12	07	HampshirePortsmouthTelegraph	0004	1807	12	01	_0004	_0004
1807	12	07	TheTimes	0004	1807	12	04	MorningChronicle	0004
1807	12	08	MorningChronicle	0001	1807	12	01	_0002	_0002
1807	12	08	TheTimes	0004	1807	12	05	MorningChronicle	0004
1807	12	08	_0001	_0001	1807	12	05	Jackson'sOxfordJournal	0002
1807	12	08	_0002	_0002	1807	12	04	TheTimes	0002
1807	12	08	_0004	_0004	1807	12	05	Jackson'sOxfordJournal	0004
1807	12	09	AberdeenJournal	0002	1807	12	01	MorningChronicle	0002
1807	12	10	CaledonianMercury	0002	1807	12	07	MorningChronicle	0002
1807	12	10	DerbyMercury	0001	1807	12	05	MorningChronicle	0002
1807	12	10	DerbyMercury	0002	1807	12	07	MorningChronicle	0002
1807	12	10	DerbyMercury	0003	1807	12	08	_0004	_0004
1807	12	10	DerbyMercury	0004	1807	12	04	MorningChronicle	0002
1807	12	10	Trewman'sExeterFlyingPost	0001	1807	12	07	MorningChronicle	0003
1807	12	10	Trewman'sExeterFlyingPost	0002	1807	12	04	TheTimes	0002
1807	12	12	CaledonianMercury	0002	1807	12	09	MorningChronicle	0002
1807	12	12	IpswichJournal	0001	1807	12	08	_0001	_0001
1807	12	12	IpswichJournal	0002	1807	12	09	MorningChronicle	0003
1807	12	12	IpswichJournal	0003	1807	12	08	_0004	_0004
1807	12	12	IpswichJournal	0004	1807	12	04	TheTimes	0002
1807	12	12	Jackson'sOxfordJournal	0001	1807	12	08	_0001	_0001
1807	12	12	Jackson'sOxfordJournal	0002	1807	12	08	_0004	_0004
1807	12	12	Jackson'sOxfordJournal	0004	1807	12	07	MorningChronicle	0002
1807	12	12	LeedsMercury	0004	1807	12	03	DerbyMercury	0001
1807	12	12	NewcastleCourant	0002	1807	12	07	MorningChronicle	0002
1807	12	14	HampshirePortsmouthTelegraph	0001	1807	12	12	Jackson'sOxfordJournal	0001
1807	12	14	HampshirePortsmouthTelegraph	0002	1807	12	12	Jackson'sOxfordJournal	0003
1807	12	14	HampshirePortsmouthTelegraph	0003	1807	12	12	IpswichJournal	0001
1807	12	14	HampshirePortsmouthTelegraph	0004	1807	12	12	Jackson'sOxfordJournal	0002
1807	12	15	_0001	_0001	1807	12	12	Jackson'sOxfordJournal	0004
1807	12	15	_0002	_0002	1807	12	12	Jackson'sOxfordJournal	0001
