1840.05.01_BelfastNews-Letter_0004	287
1840.05.01_HullPacket_0005	105
1840.05.01_HullPacket_0007	480
1840.05.01_MorningChronicle_0003	1609
1840.05.01_NewcastleCourant_0003	578
1840.05.01_NewcastleCourant_0006	477
1840.05.01_NewcastleCourant_0008	522
1840.05.01_TheTimes_0003	186
1840.05.01_TheTimes_0006	741
1840.05.02_BristolMercury_0001	377
1840.05.02_BristolMercury_0003	949
1840.05.02_BristolMercury_0006	650
1840.05.02_BristolMercury_0008	345
1840.05.02_CaledonianMercury_0002	545
1840.05.02_Freeman'sJournal_0001	714
1840.05.02_Freeman'sJournal_0004	234
1840.05.02_IpswichJournal_0002	268
1840.05.02_IpswichJournal_0004	908
1840.05.02_Jackson'sOxfordJournal_0002	351
1840.05.02_Jackson'sOxfordJournal_0004	363
1840.05.02_LeedsMercury_0003	1059
1840.05.02_LeedsMercury_0006	1505
1840.05.02_LeedsMercury_0008	373
1840.05.02_ManchesterTimes_0002	1765
1840.05.02_ManchesterTimes_0004	1067
1840.05.02_MorningChronicle_0004	251
1840.05.02_NorthernStar_0002	869
1840.05.02_NorthernStar_0004	197
1840.05.02_NorthernStar_0006	489
1840.05.02_NorthernStar_0008	606
1840.05.02_PrestonChronicle_0001	729
1840.05.02_PrestonChronicle_0003	843
1840.05.02_TheTimes_0002	587
1840.05.02_TheTimes_0005	170
1840.05.02_TheTimes_0008	315
1840.05.03_Examiner_0006	866
1840.05.03_Examiner_0008	675
1840.05.03_Examiner_0010	331
1840.05.03_Examiner_0012	527
1840.05.03_Examiner_0014	659
1840.05.03_TheEra_0001	570
1840.05.03_TheEra_0003	146
1840.05.03_TheEra_0005	1068
1840.05.03_TheEra_0009	750
1840.05.03_TheEra_0011	454
1840.05.03__0001	174
1840.05.03__0003	575
1840.05.03__0005	744
1840.05.03__0007	869
1840.05.04_CaledonianMercury_0001	381
1840.05.04_CaledonianMercury_0004	1422
1840.05.04_Freeman'sJournal_0002	569
1840.05.04_Freeman'sJournal_0004	3344
1840.05.04_HampshirePortsmouthTelegraph_0002	436
1840.05.04_HampshirePortsmouthTelegraph_0004	728
1840.05.04_TheTimes_0003	413
1840.05.04_TheTimes_0006	1208
1840.05.05_BelfastNews-Letter_0001	210
1840.05.05_Freeman'sJournal_0001	737
1840.05.05_Freeman'sJournal_0003	187
1840.05.05_NorthWalesChronicle_0001	461
1840.05.05_NorthWalesChronicle_0004	338
1840.05.05_TheTimes_0003	836
1840.05.05_TheTimes_0006	397
1840.05.06_AberdeenJournal_0001	151
1840.05.06_DerbyMercury_0001	594
1840.05.06_DerbyMercury_0003	308
1840.05.06_Freeman'sJournal_0001	1371
1840.05.06_Freeman'sJournal_0004	322
1840.05.06_TheTimes_0001	212
1840.05.06_TheTimes_0006	427
1840.05.06_TheTimes_0008	579
1840.05.07_CaledonianMercury_0002	2026
1840.05.07_Freeman'sJournal_0001	1576
1840.05.07_Freeman'sJournal_0004	418
1840.05.07_MorningChronicle_0003	2032
1840.05.07_TheTimes_0004	802
1840.05.07_TheTimes_0006	433
1840.05.07_Trewman'sExeterFlyingPost_0002	188
1840.05.07_Trewman'sExeterFlyingPost_0004	349
1840.05.08_BelfastNews-Letter_0002	497
1840.05.08_BelfastNews-Letter_0004	1234
1840.05.08_Freeman'sJournal_0002	434
1840.05.08_Freeman'sJournal_0004	1105
1840.05.08_HullPacket_0002	836
1840.05.08_HullPacket_0004	349
1840.05.08_HullPacket_0006	623
1840.05.08_HullPacket_0008	801
1840.05.08_LiverpoolMercury_0002	415
1840.05.08_LiverpoolMercury_0005	294
1840.05.08_LiverpoolMercury_0008	446
1840.05.08_MorningChronicle_0003	989
1840.05.08_NewcastleCourant_0002	2201
1840.05.08_NewcastleCourant_0004	1279
1840.05.08_NewcastleCourant_0006	2798
1840.05.08_NewcastleCourant_0008	1078
1840.05.08_TheTimes_0005	449
1840.05.08_TheTimes_0008	892
1840.05.09_BristolMercury_0002	1098
1840.05.09_BristolMercury_0004	2250
1840.05.09_BristolMercury_0006	1495
1840.05.09_BristolMercury_0008	277
1840.05.09_CaledonianMercury_0002	1949
1840.05.09_CaledonianMercury_0004	958
1840.05.09_Freeman'sJournal_0002	252
1840.05.09_IpswichJournal_0001	2381
1840.05.09_IpswichJournal_0003	1092
1840.05.09_Jackson'sOxfordJournal_0001	1310
1840.05.09_Jackson'sOxfordJournal_0003	1189
1840.05.09_LeedsMercury_0001	744
1840.05.09_LeedsMercury_0003	621
1840.05.09_LeedsMercury_0005	2170
1840.05.09_LeedsMercury_0007	393
1840.05.09_ManchesterTimes_0001	2256
1840.05.09_ManchesterTimes_0004	1440
1840.05.09_NorthernStar_0001	1293
1840.05.09_NorthernStar_0003	1003
1840.05.09_NorthernStar_0005	318
1840.05.09_NorthernStar_0007	476
1840.05.09_PrestonChronicle_0001	1019
1840.05.09_PrestonChronicle_0003	453
1840.05.09_TheTimes_0003	294
1840.05.09_TheTimes_0006	1411
1840.05.10_Examiner_0002	928
1840.05.10_Examiner_0005	560
1840.05.10_Examiner_0007	1274
1840.05.10_Examiner_0009	263
1840.05.10_Examiner_0011	1867
1840.05.10_Examiner_0013	330
1840.05.10_Examiner_0015	391
1840.05.10_TheEra_0001	1547
1840.05.10_TheEra_0003	490
1840.05.10_TheEra_0005	914
1840.05.10_TheEra_0007	161
1840.05.10_TheEra_0010	643
1840.05.10_TheEra_0012	1188
1840.05.10__0003	759
1840.05.10__0005	310
1840.05.10__0007	1777
1840.05.11_CaledonianMercury_0001	719
1840.05.11_CaledonianMercury_0003	350
1840.05.11_Freeman'sJournal_0001	1117
1840.05.11_Freeman'sJournal_0003	1646
1840.05.11_HampshirePortsmouthTelegraph_0001	853
1840.05.11_HampshirePortsmouthTelegraph_0003	1073
1840.05.11_MorningChronicle_0003	898
1840.05.11_TheTimes_0005	1580
1840.05.11_TheTimes_0007	276
1840.05.12_BelfastNews-Letter_0001	495
1840.05.12_BelfastNews-Letter_0003	1198
1840.05.12_Freeman'sJournal_0001	1649
1840.05.12_MorningChronicle_0003	176
1840.05.12_MorningChronicle_0005	343
1840.05.12_NorthWalesChronicle_0004	662
1840.05.12_TheTimes_0005	763
1840.05.12_TheTimes_0007	563
1840.05.13_AberdeenJournal_0002	1074
1840.05.13_AberdeenJournal_0004	1043
1840.05.13_DerbyMercury_0002	2854
1840.05.13_DerbyMercury_0004	1294
1840.05.13_Freeman'sJournal_0004	1228
1840.05.13_MorningChronicle_0003	470
1840.05.13_TheTimes_0003	595
1840.05.13_TheTimes_0007	405
1840.05.14_CaledonianMercury_0002	122
1840.05.14_Freeman'sJournal_0001	1654
1840.05.14_Freeman'sJournal_0003	457
1840.05.14_MorningChronicle_0003	2570
